suite,experiment,primitive,threads,cs_cycles,trial,ops_per_sec,mean_latency_ns,p50_ns,p95_ns,p99_ns,stddev_ns,cv_percent,throughput_ops,false_sharing_factor,fairness_gini,cpu_migrations,ctx_switches,notes
false_sharing,false_sharing,padded,1,0,1,728911818,0,0,0,0,0,0,0,1,0,-1,-1,placement=compact;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,1,0,2,729034094,0,0,0,0,0,0,0,1,0,-1,-1,placement=compact;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,1,0,2,729063904,0,0,0,0,0,0,0,1,0,-1,-1,placement=compact;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,1,0,3,729063000,0,0,0,0,0,0,0,1,0,-1,-1,placement=compact;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,1,0,3,729116892,0,0,0,0,0,0,0,1,0,-1,-1,placement=compact;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,1,0,4,729132804,0,0,0,0,0,0,0,1,0,-1,-1,placement=compact;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,1,0,4,729055152,0,0,0,0,0,0,0,1,0,-1,-1,placement=compact;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,1,0,5,729145856,0,0,0,0,0,0,0,1,0,-1,-1,placement=compact;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,1,0,5,729103582,0,0,0,0,0,0,0,1,0,-1,-1,placement=compact;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,1,0,6,729241638,0,0,0,0,0,0,0,1,0,-1,-1,placement=compact;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,1,0,6,729251336,0,0,0,0,0,0,0,1,0,-1,-1,placement=compact;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,1,0,7,729315676,0,0,0,0,0,0,0,1,0,-1,-1,placement=compact;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,1,0,7,729305128,0,0,0,0,0,0,0,1,0,-1,-1,placement=compact;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,1,0,8,729243734,0,0,0,0,0,0,0,1,0,-1,-1,placement=compact;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,1,0,8,729035932,0,0,0,0,0,0,0,1,0,-1,-1,placement=compact;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,1,0,9,729167134,0,0,0,0,0,0,0,1,0,-1,-1,placement=compact;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,1,0,9,729286286,0,0,0,0,0,0,0,1,0,-1,-1,placement=compact;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,1,0,10,729263270,0,0,0,0,0,0,0,1,0,-1,-1,placement=compact;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,1,0,10,729217052,0,0,0,0,0,0,0,1,0,-1,-1,placement=compact;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,1,0,1,729139354,0,0,0,0,0,0,0,1,0,-1,-1,placement=spread;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,1,0,1,729121672,0,0,0,0,0,0,0,1,0,-1,-1,placement=spread;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,1,0,2,729201840,0,0,0,0,0,0,0,1,0,-1,-1,placement=spread;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,1,0,2,729206686,0,0,0,0,0,0,0,1,0,-1,-1,placement=spread;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,1,0,3,729295964,0,0,0,0,0,0,0,1,0,-1,-1,placement=spread;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,1,0,3,729261430,0,0,0,0,0,0,0,1,0,-1,-1,placement=spread;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,1,0,4,729175610,0,0,0,0,0,0,0,1,0,-1,-1,placement=spread;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,1,0,4,729198458,0,0,0,0,0,0,0,1,0,-1,-1,placement=spread;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,1,0,5,729155588,0,0,0,0,0,0,0,1,0,-1,-1,placement=spread;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,1,0,5,729277634,0,0,0,0,0,0,0,1,0,-1,-1,placement=spread;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,1,0,6,729021056,0,0,0,0,0,0,0,1,0,-1,-1,placement=spread;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,1,0,6,729199276,0,0,0,0,0,0,0,1,0,-1,-1,placement=spread;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,1,0,7,729055816,0,0,0,0,0,0,0,0.99,0,-1,-1,placement=spread;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,1,0,7,724617512,0,0,0,0,0,0,0,0.99,0,-1,-1,placement=spread;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,1,0,8,728492724,0,0,0,0,0,0,0,1,0,-1,-1,placement=spread;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,1,0,8,728426472,0,0,0,0,0,0,0,1,0,-1,-1,placement=spread;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,1,0,9,727529062,0,0,0,0,0,0,0,0.99,0,-1,-1,placement=spread;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,1,0,9,722762566,0,0,0,0,0,0,0,0.99,0,-1,-1,placement=spread;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,1,0,10,726286638,0,0,0,0,0,0,0,1,0,-1,-1,placement=spread;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,1,0,10,725328634,0,0,0,0,0,0,0,1,0,-1,-1,placement=spread;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,1,0,1,728078836,0,0,0,0,0,0,0,1,0,-1,-1,placement=spread;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,1,0,1,728236722,0,0,0,0,0,0,0,1,0,-1,-1,placement=spread;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,1,0,2,726710332,0,0,0,0,0,0,0,1,0,-1,-1,placement=spread;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,1,0,2,724211588,0,0,0,0,0,0,0,1,0,-1,-1,placement=spread;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,1,0,3,721029900,0,0,0,0,0,0,0,1,0,-1,-1,placement=spread;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,1,0,3,721936808,0,0,0,0,0,0,0,1,0,-1,-1,placement=spread;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,1,0,4,727974738,0,0,0,0,0,0,0,1,0,-1,-1,placement=spread;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,1,0,4,728974086,0,0,0,0,0,0,0,1,0,-1,-1,placement=spread;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,1,0,5,726334160,0,0,0,0,0,0,0,1,0,-1,-1,placement=spread;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,1,0,5,728445220,0,0,0,0,0,0,0,1,0,-1,-1,placement=spread;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
